content_id,tmdb_id,title,content_type,country_code,runtime_minutes,episode_count,overview
1658,227054,강심장 리그,예능,,,12.0,"실검이 사라진 시대, 요즘 이슈는 뭐고 누가 핫해?! 지금 가장 핫한 인물들이 들려주는 힙한 이야기가 시작된다. '세상 돌아가는 이야기'를 알려주는 2023 NEW 토크쇼 <강심장리그>"
1659,286923,TV유치원: 쏙쏙 속담편지,드라마,KR,,26.0,친절한 진행자와 클레이 애니메이션 동물들이 함께하는 시리즈. 유명 속담을 활용해 아이들에게 풍부한 표현력과 어휘력은 물론 지혜까지 길러준다
1660,308082,내 방 안내서,예능,KR,,10.0,"한국의 톱스타가 지구 반대편에 있는 해외 셀럽과 방을 바꾸어 5일간 생활하면서, 그 나라가 가진 테마를 온 몸으로 느끼고 자신의 공간에서 5일동안 머무는 타인을 통해 그들의 철학과 생활 모습을 엿보는 SWAP 리얼리티 인물 다큐 시리즈."
1661,135302,워맨스가 필요해,예능,KR,,12.0,여자들이 혼자가 아닌 둘 이상 팀으로 뭉쳤을 때 어떤 시너지가 생기는지 관찰하는 '여자 관계 리얼리티'
1662,233881,반찬의 나라,드라마,KR,55.0,2.0,"눈을 즐겁게 하는 한국의 상차림. 밥부터 반찬까지 상에 오르는 모든 것을 골고루 살펴보고, 다채로우면서 입맛을 사로잡는 한식이 어떻게 만들어지는지 알아보자."
1663,309778,마루는 강쥐,드라마,KR,,8.0,"어느 날 우리 집 강아지가 사람이 된다면 어떨까? 그런 말도 안되는 일이 현실이 됐다! 오늘도 동생같은 강아지 마루의 사료값을 벌기 위해 열심히 살아가는 1인 1견 가구의 가장, '우리'. 별똥별이 떨어지던 날 밤, 다음날 '우리'에게 만화 같은 상황이 벌어진다! 5살 어린이가 된 강아지 '마루'와 리얼 육아는 처음인 '우리'. '무지개 빌라'사람들과 함께하는 좌충우돌 일상 코미디 시트콤!"
1664,121394,뷰티 앤 더 비스트,예능,KR,,2.0,언택트 시대에 시청자에게 공감 얻을 관찰 예능 프로그램
1665,259250,TV유치원: 삐뽀삐뽀 안전경찰,드라마,,,26.0,마법을 사용해 경찰로 변신하는 인어. 크고 작은 위험이 가득한 세상에서 모든 나이의 어린이가 안전하게 생활하는 법을 배울 수 있도록 도와요.
1666,153631,한우 랩소디,드라마,KR,,2.0,"머리부터 꼬리까지 버릴 게 없다. 한국 음식 문화에서 절대 빼놓을 수 없는 최고의 식재료, 한우. 그 풍성한 역사와 고유한 전통 속으로 들어가 본다."
1667,240149,푸바오와 할부지,예능,KR,,6.0,전국민의 사랑을 받은 판다 푸바오와 강철원 사육사의 만남과 이별을 관찰하는 토크프로그램
1668,132615,시크릿 쥬쥬 별의 여신,드라마,,15.0,1.0,"선샤인빌에서 베이커리를 운영하는 파티시에 셀레나와 바리스트 루카스 부부의 딸로 환생한 쥬쥬. 자신도 엄마처럼 멋진 파티시에가 되겠다며 부모님 일을 도우며 꿈을 이루기 위해 노력하고, 즐거운 일상을 살아간다. 그리고 오랜만에 다시 만나게 된 어릴적 베프 신디! 유학을 마치고 돌아온 신디는 쥬쥬의 일상을 더욱 즐겁게 해준다. 그런데 어느 날 귀여운 고양이(타로)가 쥬쥬를 따라오더니 이상한 말을 하기 시작한다.

쥬쥬가 원래는 천상계의 여신이었는데 이제 인간세상에서 11명의 별의 여신을 모두 찾아서 카드앨범을 채워야 한다고….

사실 쥬쥬는 12번째 별의 여신이 되기 위한 천상계의 여신 수련생 이었고, 수련을 하던 도중 호기심으로 인해 천상계의 법칙을 어겨 그 벌로 여신들을 찾아내야만 하는 미션을 받아 인간세상으로 환생하게 된 것. 이 미션 속에는 엄청난 비밀이 숨겨져 있는데….

천상계에서의 기억을 모두 잃어버린 쥬쥬는 마녀 데비 일당에 의해 계속해서 위험에 빠지며, 이때 다시 나타난 타로의 도움을 받아 초현실적 사건을 접하면서 타로의 말을 믿게 된다. 어느 날 갑자기 자신에게 생긴 엄청난 비밀과 받아들이기 힘든 운명, 그리고 친구 신디, 타로와 힘을 모아 여신을 찾고 자신의 소중한 일상을 지키기 위해 데비 일당과 맞선다."
1669,320581,최강로드 식포일러,예능,KR,,8.0,"당신이 몰랐던 맛의 비밀, 알면 알수록 더 맛있는 셰프들의 ‘식(食)포일러’ 전격 공개!

대체 불가한 ‘맛의 블루칩’ 최강록, 김도윤 셰프와 연예계 대표 미식가 데프콘이 전국 방방곡곡을 돌아다니며 ‘맛의 스포일러’를 자처해, 감춰왔던 맛의 비밀을 폭로하는 신개념 하이엔드 미식 로드 토크쇼."
1670,251903,TV생물도감,드라마,KR,,26.0,자연에 사는 신기한 생물들에 관해 배워 보세요. 야생과 야외에서 찍은 영상과 흥미로운 주제의 실험이 가득하답니다.
1671,222565,남자가 사랑할 때,드라마,KR,70.0,16.0,젊은이들의 꿈의 무대인 호텔과 테마 파크를 배경으로 감수성 빛나는 청춘들의 멜로가 화려하고 역동적으로 펼쳐지는 드라마.
1672,92669,야인시대,드라마,KR,60.0,2.0,"암울한 시대를 살아가야만 했던 풍운아들의 이야기를 김두한을 중심으로 그들의 인생과 사랑, 아픔을 그려낸 드라마"
1673,212307,반짝반짝 달님이,드라마,KR,13.0,47.0,"밝고 사랑스러운 6살 여자아이 달님이가 가족, 친구들과 겪는 즐거운 일상에 대한 본격 뮤지컬 애니메이션"
1674,325859,내가 만난 사이코패스,예능,KR,,1.0,"사이코패스, 소시오패스, 나르시시스트 등 우리 주변에 숨어있는 반사회적 인격들과 마주한 실제 경험담을 다루는 실화 기반 스릴러 토크 프로그램"
1675,309113,피지컬: 웰컴 투 몽골,예능,KR,,4.0,《피지컬: 아시아》 결승에서 대한민국과 뜨겁게 맞붙었던 몽골팀. 이번엔 몽골의 광활한 자연에서 펼쳐질 각종 도전과 문화 체험 여행으로 한국팀을 안내한다.
1676,129545,내사랑 못난이,드라마,KR,,20.0,서른이 넘도록 행복의 그림자도 밟아보지 못한 지지리 복 없는 사람들의 이야기를 그렸다.
1677,129585,장길산,드라마,KR,,1.0,2004년 5월 17일부터 2004년 11월 16일까지 방송된 SBS 대하드라마이다.
1678,212738,그리스 로마 신화 - 올림포스의 별,드라마,,13.0,1.0,그리스 로마 신화 - 올림포스의 별
1679,274544,와! 진짜? 세상에 이런 일이,예능,KR,,36.0,"짜여진 각본도, 그 어떤 공식도 없다! 쌩.리얼.현실을 담은 일반인들의 무궁무진한 이야기들. 그리고 맘껏 '떠들어 재끼는' MC들의 토크까지! 남녀노소 모두가 즐길 수 있는 新가족 예능"
1680,281794,소주 랩소디,드라마,KR,,2.0,"한식의 기원과 역사, 진화 과정을 살펴보는 다큐시리즈. 이번에는 국민 주류를 대표하는 소주를 주인공으로 맛있는 여정을 이어간다."
1681,197630,시월의 어느 멋진 날에,드라마,KR,,2.0,"설날 특집 드라마.

아내의 시한부선고로 40년을 함께한 부부가 인생정리와 함께 아내의 버킷리스트를 남편이 실천해가면서 느끼고 깨달아가는 과정을 그렸다."
1682,297367,"지구를 위한 작은 발걸음, 우리가 간다",드라마,KR,,1.0,"기후 위기로 삶의 터전을 잃고 도시에 갇힌 사람들. 넘쳐나는 오폐수로 병들어가는 도시를 구원할 희망은?

배우 남보라, 가수 EB, 한국환경공단이 우간다에서 분뇨 자원화 시스템과 환경 교육으로 지속 가능한 미래를 그린다. 기후 재앙, 끝나지 않는 악순환을 끊을 작은 발걸음이 시작된다."
1683,158463,써클 하우스,예능,KR,80.0,10.0,신년특집 10부작 '대국민 상담 프로젝트' 위로가 필요한 이 시대의 청춘들을 위한 특별한 써클!
1684,239427,명탐정 피트,드라마,KR,8.0,104.0,숲 속의 미스터리한 사건과 맞닥뜨린 '숲 속 수사대'가 좌충우돌 수사 속에서 동식물의 진기한 생태와 자연을 체험하는 이야기
1685,313846,더 코리안 셰프,드라마,KR,,2.0,파인 다이닝 최고의 영예인 미슐랭 스타를 획득한 레스토랑과 셰프들이 감당해야 하는 압박감을 조명하는 다큐멘터리 시리즈.
1686,134574,정답누설 퀴즈쇼: 오늘 배송,예능,KR,,2.0,생활밀착형 퀴즈와 토크가 결합된 예능 프로그램
1687,232714,빅픽처패밀리,예능,KR,,8.0,"살며, 찍고, 나누는, 인생샷'을 콘셉트로, 4명의 사랑꾼들이 경상남도 통영에서 사진관을 열고, 일주일간 동거하며 인생샷을 남기는 모습을 담아낼 리얼리티 예능 프로그램."
1688,238049,옆집 남편들 - 녹색 아버지회,예능,,,6.0,지구 안전은 녹색 아버지가 책임진다! 내 아이가 살아갈 지구를 위해 국내외 환경 이슈를 직접 찾아가 솔선수범하는 친환경 버라이어티
1689,277908,유니버스 리그,예능,KR,,10.0,"‘유니버스 티켓’의 새로운 세계관, 소년들의 〈유니버스 리그〉가 시작된다! 데뷔의 꿈을 이뤄줄 프리즘 컵을 차지하기 위한 드림 매치! 〈유니버스 리그〉"
1690,309285,피닉스맨,드라마,KR,,26.0,"주변의 사물을 자신의 슈트와 로봇으로 만들어

세상의 평화를 깨려는 악당 <베마에> 와 싸운다!

지금까지 없던 새로운 슈퍼 히어로! ""피닉스맨"""
1691,301241,나도야 간다,드라마,KR,,21.0,"웃겨주고 울려주고, 편안하면서도 삶에 용기를 주고 꿈과 희망을 주는 생활감 있는 가족극.

행숙은 20세에 미혼모가 되어 어린 두 동생과 딸을 어엿한 성인으로 키워내고 끝내 자신의 꿈도 포기하지않고 치열한 삶을 살아가는 주인공이다. 남편의 외도를 용서하지 못하고 이혼한 후, 다른 사랑을 만나 결혼해서도 또 다시 갈등을 겪는 둘째 경숙에게 어차피 인생에는 정답이 없고 두 번 이혼해도 세 번 이혼해도 상관없지만 좀 더 치열하게 사랑하고 헤어져야 후회가 없을 것 아니냐며 우선 스스로의 인간적 가치를 깨닫고 당당해지라고 충고한다.

눈에 반한 남자와 결혼했지만, 자신을 여자로 생각하지 않으며 이혼을 요구하는 남편에 괴로워 하는 막내 효숙에게는 지금은 모든 것이 끝난것 같지만 인생은 그렇게 쉽게 끝나는 것이 아니라고 목숨이 붙어있는 한 내일은 있고 넌 누구보다 행복해질 자격이 있는 아이라고 용기를 북돋아 준다.

이 시대를 살고 있는 여성시청자들이 결혼을 해서 살든 혼자 살든 자신의 인간적 가치를 인식하고 자기 앞에 놓여진 생에 치열함을 다하는 것이 행복으로 가는 지름길임을 깨달을 수 있기를 바란다."
1692,230392,곽준빈의 세계 기사식당,예능,,,35.0,인기 여행 유튜버 '곽튜브'로 활동 중인 곽준빈이 해외의 기사식당을 방문하는 리얼리티 여행 프로그램
1693,154886,공생의 법칙,예능,KR,,7.0,산전·수전·공중전! 대한민국 육해공을 누비며 '생태계 교란 야생생물'을 산전·수전·공중전! 대한민국 육해공을 누비며 '생태계 교란 야생생물'을 퇴치하는 생태계 수호 버라이어티.퇴치하는 생태계 수호 버라이어티.
1694,236212,토닥토닥 꼬모,드라마,KR,8.0,18.0,"바깥세상이 궁금한 아기 병아리 꼬모. 워미, 또또, 우바와 함께 푸른 자연 속에서 꿈과 호기심을 키워가지요. 친구들과 함께라면 매일매일이 즐거운 모험이랍니다. 그럼 오늘은 또 어떤 신나는 일이 벌어질까요?"
1695,313905,공양간의 셰프들,드라마,KR,50.0,4.0,명장 스님 6인의 음식에 담긴 철학과 그 안에 스며든 수행의 의미를 보여주는 푸드 리얼리티
1696,288805,터닝메카드 갓,드라마,KR,,21.0,"'내 목소리가 들리면 대답해줘.'

어느 날 갑자기 나찬에게 들려오는 목소리.

그 소리에 이끌려 도착한 숲에서 만나게 된 미니카 에반!

갑작스러운 배틀로 크게 다친 에반.

그런 에반을 구해준 다른 세계에서 왔다고 하는 소녀 이소벨!

이소벨은 악의 조직 다크섀도우가 악행을 일삼는다는 사실을 알려주며, 찬에게 도움을 달라고 부탁하는데...

온 우주를 지배하려는 수수께끼의 집단 다크섀도우!

그들에게서 도망쳐 지구로 넘어온 메카니멀들.

다크섀도우의 음모를 막기 위해 함께 싸우자!

우리 다 함께 외쳐볼까?

메카니멀 고 파이트!"
1697,258977,현무카세,예능,,,9.0,퇴근길에 문득 생각나는 게스트를 전현무와 김지석의 개인 아지트인 '현무카세'에 초대해 ‘게스트 맞춤형’ 풀코스 요리를 대접하면서 마음까지 요리해 주는 ‘리얼 토크쇼’
1698,272192,극한투어,예능,KR,,8.0,"'익스트림 투어'는 SNS에서만 보던 세계 곳곳에 숨겨진 극한의 여행지를 '극한 지옥'과 '극한 천국'을 오가며 여행의 재미를 보여주는 프로그램입니다. 개그맨 박명수, 조세호, 이은지, JTBC 강지영이 메인 MC를 맡아 여행 메이트들과 함께 직접 여행지를 선택해 '고자극 실험' 여행을 즐긴다."
1699,128334,완전한 사랑,드라마,KR,,24.0,"나이와 배경 차이 때문에 주위의 반대에 시달리던 커플. 아내가 불치병에 걸린 이후, 서로에 대한 진실한 사랑의 힘을 깨닫게 된다."
1700,313968,돌아와요 아저씨,드라마,,,1.0,
1701,325249,차박로드,예능,KR,,1.0,"대한민국 축구의 두 전설, 차범근과 박지성. 이름만으로도 심장이 뛰는 조합, ‘차박’이 드디어 뭉쳤다! 2026 북중미 월드컵을 향해 한국과 멕시코를 넘나드는 초대형 로드트립, <차박로드> 여기에 믿고 듣는 베테랑 캐스터 배성재까지 합류! 세 사람은 한국 축구사의 뜨거운 순간들이 깃든 역사적 장소들을 누비고, 다가올 월드컵을 향한 새로운 로드맵을 완성해 나갈 예정. 축구팬들의 피를 다시 끓게 할 위대한 여정이 지금 시작된다."
1702,315404,처음 만나는 삼국유사,예능,KR,,26.0,역사 전문가 '큰별쌤' 최태성이 《삼국유사》 속 설화와 전설적 인물들의 이야기를 애니메이션으로 생생하게 재구성한다.
1703,275908,핑크퐁 공룡 유치원,드라마,KR,,12.0,"무지갯빛 매력을 가진 꼬마 공룡들이 모여있는 곳! “공룡 유치원에 온 것을 환영해요!” 잡기 놀이를 좋아하는 렉스, 언제나 배고픈 식욕 왕성 브리, 똑똑한 머리를 가진 벨라, 모자 수집가 재간둥이 피트까지! 꼬마 공룡들은 숫자, 알파벳, 색깔 등에 대해 배우기도 하고, 나와는 다른 친구에 대한 이해를 넓히기도 하며 오늘도 한 뼘 성장하지요! 내일은 또 어떤 재밌는 일이 꼬마 공룡들을 기다리고 있을까요?"
1704,283790,꾸러기 탐구생활,예능,KR,,233.0,"과학, 사회, 역사, 수학 등 교과서 속 내용들을 아이들 스스로 직접 보고, 듣고, 느낄 수 있도록 발로 뛰는 현장체험을 통해 알아보고 한 발짝 더 나아가 꼬리에 꼬리를 무는 궁금증까지 해결해 보는 프로그램"
1705,322724,법륜로드: 스님과 손님,예능,KR,,5.0,"비움과 채움의 경계 속 '진정한 나'를 찾아 떠나는 즉문즉설 로드 여행기 ""어떻게 살아야 행복한가요?"""
1706,207385,연애는 직진,예능,KR,,4.0,같은 취미를 가진 싱글 남녀들의 밀당 없는 로맨스! 취미와 사랑을 동시에 잡는 직진 연애 리얼리티
1707,263293,핑크퐁과 호기: 새 친구 니니모,드라마,KR,,13.0,"신비한 마법의 힘을 가진 핑크퐁은 세상 모든 게 궁금한 호기에게 최고의 단짝! 어느 날, 핑크퐁의 마법이 사라지고 고양이가 나타났다냥!? 기억도 마법도 잃고, 냥줍!했지만 친구들이 있어 핑크퐁은 즐거워! “친구들과 함께라는 건 마법같은 일이야!”"
1708,312366,1997 세계최강 아키라키드,드라마,KR,,2.0,"1997년 '버추어 파이터 3' 세계 대회에서 우승한 한국 중학생. 이후 게임계에서 홀연히 자취를 감췄다. 그를 찾아 나선 다큐멘터리.

1997년 일본 도쿄에서 열린 첫 대전격투게임 세계대회인 ‘버추어 파이터3: 맥시멈 배틀’. 수 만 명이 참가한 지역예선을 거쳐 최종 선발된 일본 대표 3인과 총 7개국에서 모인 각국의 대표 플레이어들이 맞붙는 초유의 이벤트였다. 모두들 일본의 유명 플레이어들이 우승할 것이라 점치는 가운데, 한 한국인 중학생이 등장하자 압도적인 플레이에 모두들 경악하고야 말았다. 처음 보는 기술들과 화려한 궁극기들, 그리고 절정에 다른 게임운영까지 모두를 충격에 빠뜨린 채 우승 트로피를 거머쥔 소년의 이름은 ‘아키라키드’. 게이머들 사이 전설로 남은 ‘아키라키드’는 이후 게임계에서 사라졌는데… 그는 어디로 간 걸까? 남겨진 그의 흔적을 추적해본다."
1709,307439,골 때리는 녀석들 - 레전드 한일전,예능,,,2.0,‘레전드 한일전’이기에 가능한 뜨거운 경쟁과 우정의 감동 드라마! 국경과 세대를 초월한 레전드들이 한 치의 양보도 없는 숙명의 대결을 펼친다
1710,247107,국민 참견 재판,드라마,KR,,2.0,"모든 판결엔 이유가 있다! 하지만 모든 판결에 동의할 순 없다? 답답하기만 했던 뉴스 속 그 사건, ‘국참재’에서 속 시원히 판결해 드립니다. 국민 대표 배심원들의 사이다 참견 프로젝트!"
1711,300161,땡큐,예능,KR,,22.0,"전혀 다른 길을 걸어온 출연자들이 소박한 기행을 함께 하면서 서로의 이야기를 나누고 소통하며, 그 속에서 또 다른 나를 발견하고, 인생의 지혜와 용기를 시청자와 나누는 리얼 기행 토크 프로그램"
1712,300296,18초,예능,KR,,2.0,최다 조회 수의 영상을 만들기 위한 TV스타들과 SNS 스타들의 도전을 담은 프로그램
1713,252047,괴물,드라마,,67.0,1.0,국회의원 창훈의 하들 태석이 20대 여성과 실랑이하다 살인을 벌이게 되고 아버지 창훈은 변호사 현수에게 사건 해결을 의뢰하게 된다. 한편 법조계에서는 청개구리로 통하는 현수의 사법동기 진욱이 이 사건을 맞게되면서 둘의 갈등으로 전개되는 이야기
1714,240515,현역가왕,예능,KR,,37.0,"2024년 치러질 ‘한일 트롯 가왕전’에 나갈, 대한민국 대표 ‘최정상급 여성 현역 트롯 가수’ TOP7을 뽑는 서바이벌 음악 예능 프로그램"
1715,279392,너에게 닿기를,예능,KR,,2.0,"추천자의 음성이 담긴 오디오가 여행자에게 전달되고, 추천자의 오디오를 따라 여행하는 한일 공동 제작 아날로그 감성 여행 프로그램"
1716,66042,생활의 달인,드라마,KR,55.0,164.0,수십년간 한 분야에 종사하며 부단한 열정과 노력으로 달인의 경지에 이르게 된 사람들.  삶의 스토리와 리얼리티가 담겨 있는 생활 달인은 그 자체가 다큐멘터리.  비록 소박한 일이지만 평생을 통해 최고가 된 '생활 달인'의 놀라운 득도의 경지를 만나는 시간.
1717,305617,뜻밖의 미스터리 클럽,예능,KR,,2.0,"미스터리한 사건이나 잘 설명되지 않는 기묘한 이야기를 소개하고, 대중의 참여를 통해 진실을 파헤쳐보는 새로운 형식의 '집단 지성 X 미스터리 추리 토크쇼'"
1718,233794,과몰입 인생사,예능,KR,,8.0,우리는 늘 선택의 기로에 놓입니다. 어떤 선택은 인생을 넘어 역사를 바꿔놓기도 하죠. 오늘 당신은 누군가의 인생을 살아봅니다. 당신이라면... 어떤 선택을 하겠습니까? 세상을 뒤흔들 선택형 역사 토크쇼 <과몰입 인생사>
1719,279286,레소피,예능,,,5.0,다섯 명의 셰프들이 자신만의 내밀한 이야기와 더불어 시대의 화두를 담아낸 특별한 요리들을 공개한다. 각자의 철학이 담긴 레시피로 새로운 요리의 지평을 열어가는 그들의 여정을 들여다본다.
1720,288558,서장훈의 이웃집 백만장자,예능,KR,,39.0,"""우리는 얼만큼의 돈을 가져야 행복한걸까?""

""돈이란 우리에게 어떤 의미일까?""

이 거대한 질문의 해답을 얻기 위해, 2조 거인 서장훈과 콩고 왕자 조나단이 전국을 누비며 숨은 '진짜 부자'를 찾아나선다!

부자의 은밀한 사생활을 관찰하며 이들을 성공으로 이끈 일상 속 비범함을 발견하고, 깊이 있는 토크를 통해 부자의 사고방식, 가치와 철학을 들어보며 진정한 부의 의미를 조명한다."
1721,215007,썸남썸녀,예능,KR,,14.0,솔로 남녀스타들이 모여 사랑에 대해 고민하고 공감하며 진정한 사랑을 찾아가는 프로그램
1722,204091,반짝반짝,드라마,,,1.0,
1723,243654,한 번쯤 이혼할 결심,예능,,,17.0,스타 부부들이 '가상 이혼'을 준비하고 실행하는 모습을 생생하게 담아내는 파격적인 콘셉트의 '가상 이혼 관찰 리얼리티' 프로그램
1724,208260,독신천하,드라마,KR,,1.0,독신으로 살아가는 여섯 남녀의 일과 사랑을 코믹하게 그린 드라마
1725,315408,처음 만나는 인물 한국사,예능,KR,,26.0,"한국의 위인들을 다룬 교육 시리즈. 흥미진진한 스토리텔링, 생생한 애니메이션, 실감 나는 재연을 통해 역사를 되살린다."
1726,221986,꼬미마녀 라라,드라마,,11.0,26.0,대마법사를 꿈꾸는 학생들이 다니는 포르르 마법 학교에서 친화력 좋은 라라가 마법 소동을 해결하고 점차 꼬미마녀로 성장해 가는 이야기
1727,207083,다시 만난 세계 : 쩌미문,드라마,KR,10.0,16.0,우연히 애착키링의 비밀 주문을 읽었다가 자신의 상상 속 가상세계 ‘쩌미문’에 갇혀버린 24살 민쩌미가 12년 전으로 돌아가 12살 자신의 비밀 언니가 되어주면서 함께 성장하는 타임슬립 판타지 드라마
1728,204118,매직아이,예능,KR,,20.0,"재미있는 이야기와 생생한 실용 체험 정보. 우리의 삶을 더욱 즐겁고, 살맛 나게 만든다. 유쾌하게 배우고 재미있게 느끼는 새털처럼 가벼운 쇼!"
1729,283784,핑크퐁 슈퍼구조대,드라마,KR,,18.0,"핑크퐁 슈퍼구조대는 도시에서 일어나는 모든 사건을 해결한다. 욕심 많은 도둑을 잡고, 용감하게 불을 끄기도 하는 슈퍼구조대는 사람들의 도움이 필요한 곳 어디든지 출동한다!"
1730,134516,전설의 빅피쉬,예능,KR,,4.0,"세계 곳곳의 대표 물고기를 소개하며 잡고, 그 나라의 낚시 고수와 대결을 펼치는 낚시 예능 프로그램"
1731,111399,텔레비전에 그게 나왔으면,예능,KR,,5.0,대한민국에서 가장 친근한 스타! 2020 호감도 상위권 랭크! 시청자들을 가장 크게 웃게 할 스타 6인방이 기발하고 유쾌한 PPL로 시청자에게 즐거움을 선사하고 PPL 물건을 시청자들에게 선물도 하는 일석이조 신개념 PPL 방송
1732,300453,사장님이 보고있다,예능,KR,,1.0,"아이돌과 해당 소속사 사장이 함께 출연하여 아이돌은 소속사 사장님이 지켜보는 앞에서 그동안 갈고닦은 실력과 예능감을 쏟아내는 한편, 사장단은 회사의 운명과 소속 아이돌의 명예를 걸고 '내 자식'을 생존시키기 위한 실시간 코치에 나서는 프로그램"
1733,318424,영재발굴단: 인피니티,예능,KR,,1.0,"잠재적인 영재성이 돋보이는 아이들을 발굴하고 육성하는 리얼리티 프로그램 <영재발굴단>. 재능 발굴을 넘어, 영재들의 성장과 변화를 따라가는 세대 확장 프로젝트로 다시 돌아왔다. 놀라운 모습으로 성장한 영재들의 근황, 그리고 2026 NEW 영재들의 경이로운 일상 전격 공개. 영재들은 어떻게 탄생하고, 그들의 발전 가능성은 어디까지일까? 7년간 멈췄던 질문이 다시 시작된다."
1734,134481,식재료 중심 - 격조식당,예능,KR,,2.0,한국의 좋은 식재료를 알리고 보급하는 데 앞장서는 신개념 요리 예능 프로그램
1735,135107,영재 발굴단,예능,KR,,2.0,대한민국 곳곳에 숨어있는 영재들을 찾아 어디에서도 본 적 없고 조금은 특별한 영재들의 이야기를 리얼하게 담은 프로그램
1736,290758,최후의 권력,드라마,KR,,5.0,"내레이션 이병헌, '최후의 제국'에 이어 다시 한 번 만나는 따뜻하고 무게 있는 목소리! 다큐멘터리 '최후의 제국' 제작진이 제시하는 또 하나의 시대정신!

2013년, 세계의 권력지도가 바뀌었다. 권력과 리더십에 대한 새로운 패러다임은 이제 시대정신이 되었다. 현대를 살아가는 우리에게 권력이란 무엇일까? 권력은 왜 줄곧 불공정하고 불평등한 것으로 받아 들여지는 것일까? 경제적, 사회적 양극화의 시대에서 언제부턴가 권력은 모두가 아닌 소수를 위한 것이라는 불만이 나오고, 소외되는 사람들이 늘어 가고 있다. 오늘날 직면한 문제를 극복하기 위해, 우리 시대의 권력은 어떤 모습이어야 할까? 다큐멘터리 최후의 권력은 그 대안을 찾는 고민에서부터 출발한다.

최후의 권력은 권력의 탄생에서부터 21세기 현대권력에 이르는 인류 권력의 역사 속에서 바람직한 권력에 대한 해답을 찾아보려는 새로운 시도이며, 권력의 끝이 아닌 권력이 궁극적으로 추구해야 할 목적을 찾아 떠나는 권력 대탐사프로젝트이다. 권력의 목적을 성찰하고, 진정성을 회복할 방법을 찾아서 제작진은 조지아의 험준한 대 코카서스 산맥에서 출발해, 세계 권력의 양대 축, 미국과 중국. 그리고 아시아, 아프리카, 유럽까지... 총 11개국, 80,088Km의 대장정을 감행했다."
1737,146197,크롱크롱 우주대소동,드라마,KR,21.0,3.0,크롱이랑 똑같이 생긴 외계인들이 나타났다!? 우주로 떠난 크롱과 외계인들을 찾으러 가자!
1738,318336,티시태시와 춤추고 노래해요!,드라마,KR,,20.0,티시 태시와 함께 춤추고 노래해요! 상상력 폭발! 7살 티시와 상상 친구 태시가 노래하고 춤추며 일상의 소소한 고민들을 씩씩하게 해결해요!
1739,307057,갱단과의 전쟁,드라마,KR,,6.0,"마약, 피싱, 로맨스 스캠, 인신매매 등 갱단의 범죄는 국경을 넘나들며 초국가범죄로 자리 잡았다. 이러한 초국가범죄조직을 추적하기 위해서는 수사도 국경을 넘어야 한다. <갱단과의 전쟁>은 한국을 노리는 갱단과 맞서는 국내외 수사기관을 밀착 취재하며 글로벌 범죄 네트워크를 추적한다."
1740,146341,타요의 공룡 어드벤처,드라마,KR,21.0,1.0,사라진 공룡들이 잠들어있는 다이노킹덤. 그 전설을 찾기 위해 타요가 떠난다!
1741,313031,일병 김원훈: 보직의 세계,예능,KR,,7.0,일병으로 재입대한 코미디언 김원훈. 동료 병사들과 함께 다종다양한 특수 보직의 세계를 직접 몸으로 체험하며 소개한다.
1742,299657,글로벌 붕어빵,예능,KR,,2.0,"지금 대한민국은 외국인 전성시대! 그러나 정작 글로벌 가족에 대한 이해와 관심은 턱없이 부족한 상황! <글로벌 붕어빵>은 글로벌 가족에 대한 편견을 해소하고 이해의 폭을 넓히고자 기획되었으며, 더 많은 시청자들과 함께하기 위해 온 가족이 편안하게 시청할 수 있는 일요일 오전 시간대를 선택했습니다. 글로벌 가족의 다채로운 이야기와 함께 흥미진진한 퀴즈를 풀며 세계인과 소통하는 법을 나누고, 글로벌 가족에 대한 이해를 한층 높이고자 합니다."
1743,155020,똘똘이 그림일기 동요,드라마,,36.0,15.0,하루도 조용할 날 없는 똘똘이. 오늘은 또 무슨 일이 있었을까? 똘똘이의 그림일기를 보며 오늘 하루 무슨 일이 일어났는지 노래와 이야기로 확인 해보자!
1744,315402,유명가수에겐 히트곡이 필요해,예능,KR,,20.0,"JTBC에서 방영한 싱어게인 4 - 무명가수전의 스핀오프 프로그램.

《싱어게인》 시즌 4에서 최후의 6인에 오른 가수들이 정상에 오르기 위해 대결을 펼친다. 이들에게 주어진 미션은? 프로듀서들과 손잡고 차트를 장악할 최고의 히트곡을 만들어라."
1745,303741,별의별토크: 보고보고보고서,예능,KR,,4.0,"외계인의 시선으로 지구인들을 보고, 보고, 작성한 보고서

별의별 토크가 쏟아지는 범우주적 토크쇼"
1746,129541,워킹맘,드라마,KR,,1.0,"잘 나가던 캐리어 우먼, 육아휴직 후 직장에 컴백할려는데 애 맡길 데가 없다. 육아와 직장일 사이에서 고군분투하는 워킹맘 가영의 이야기를 그린 드라마."
1747,258014,궁금한 건 못참는 주니토니 이야기,드라마,,,60.0,"쌍둥이 꼬마 마법사 주니, 토니와 함께 동물과 곤충, 직업, 몸 등에 관한 다양한 지식을 배워보는 시간. 공부가 신나는 음악 모험으로 바뀐답니다!"
